Experiment Number,ROB Size,IQ Size,LQ Size,SQ Size,Number of Physical Registers,CPU Fetch Width,Number of Cycles,Power
17583,128,32,64,256,128,6,30237774,8.60182
17584,128,32,64,256,128,8,30155380,9.85197
17585,128,32,64,256,256,4,29494669,7.86058
17586,128,32,64,256,256,6,30237774,12.119
17587,128,32,64,256,256,8,30155380,17.2176
17588,128,32,64,256,512,4,29494669,10.3117
17589,128,32,64,256,512,6,30237774,13.0498
17590,128,32,64,256,512,8,30155380,18.9304
17591,128,32,64,256,1024,4,29494669,11.4436
17592,128,32,64,256,1024,6,30237774,18.0845
17593,128,32,64,256,1024,8,30155380,135.498
17594,128,32,64,256,2048,4,29494669,12.4359
17595,128,32,64,512,64,2,30962873,8.78259
17596,128,32,64,512,64,4,30421148,9.31562
17597,128,32,64,512,64,6,31478569,10.137
17598,128,32,64,512,64,8,30590884,11.3055
17599,128,32,64,512,128,4,29494669,9.39214
17600,128,32,64,512,128,6,30237774,10.2741
17601,128,32,64,512,128,8,30155380,11.5235
17602,128,32,64,512,256,4,29494669,9.53449
17603,128,32,64,512,256,6,30237774,13.7914
17604,128,32,64,512,256,8,30155380,18.8887
17605,128,32,64,512,512,4,29494669,11.9857
17606,128,32,64,512,512,6,30237774,14.7228
17607,128,32,64,512,512,8,30155380,20.602
17608,128,32,64,512,1024,4,29494669,13.1178
17609,128,32,64,512,1024,6,30237774,19.7565
17610,128,32,64,512,1024,8,30155380,137.165
17611,128,32,64,512,2048,4,29494669,14.1105
17612,128,32,64,1024,64,2,30962873,9.0066
17613,128,32,64,1024,64,4,30421148,9.53958
17614,128,32,64,1024,64,6,31478569,10.3609
17615,128,32,64,1024,64,8,30590884,11.5293
17616,128,32,64,1024,128,4,29494669,9.61631
17617,128,32,64,1024,128,6,30237774,10.4982
17618,128,32,64,1024,128,8,30155380,11.7475
17619,128,32,64,1024,256,4,29494669,9.75885
17620,128,32,64,1024,256,6,30237774,14.0156
17621,128,32,64,1024,256,8,30155380,19.1127
17622,128,32,64,1024,512,4,29494669,12.2102
17623,128,32,64,1024,512,6,30237774,14.9471
17624,128,32,64,1024,512,8,30155380,20.8261
17625,128,32,64,1024,1024,4,29494669,13.3423
17626,128,32,64,1024,1024,6,30237774,19.9807
17627,128,32,64,1024,1024,8,30155380,137.388
17628,128,32,64,1024,2048,4,29494669,14.3351
17629,128,32,128,16,64,2,32379067,7.05316
17630,128,32,128,16,64,4,30412320,7.58659
17631,128,32,128,16,64,6,30810973,8.40858
17632,128,32,128,16,64,8,29744297,9.57775
17633,128,32,128,16,128,4,28970431,7.66186
17634,128,32,128,16,128,6,31611115,8.54446
17635,128,32,128,16,128,8,31906672,9.79463
17636,128,32,128,16,256,4,28970431,7.80304
17637,128,32,128,16,256,6,31611115,12.0615
17638,128,32,128,16,256,8,31906672,17.1602
17639,128,32,128,16,512,4,28970431,10.254
17640,128,32,128,16,512,6,31611115,12.9922
17641,128,32,128,16,512,8,31906672,18.8729
17642,128,32,128,16,1024,4,28970431,11.3858
17643,128,32,128,16,1024,6,31611115,18.0268
17644,128,32,128,16,1024,8,31906672,135.441
17645,128,32,128,16,2048,4,28970431,12.378
17646,128,32,128,64,64,2,30962873,7.07071
17647,128,32,128,64,64,4,30413582,7.60413
17648,128,32,128,64,64,6,31479331,8.42613
17649,128,32,128,64,64,8,30591290,9.59529
17650,128,32,128,64,128,4,29495771,7.67945
17651,128,32,128,64,128,6,30237068,8.56204
17652,128,32,128,64,128,8,30157328,9.81221
17653,128,32,128,64,256,4,29495769,7.82068
17654,128,32,128,64,256,6,30237068,12.0791
17655,128,32,128,64,256,8,30157330,17.1778
17656,128,32,128,64,512,4,29495769,10.2717
17657,128,32,128,64,512,6,30237068,13.0098
17658,128,32,128,64,512,8,30157330,18.8905
17659,128,32,128,64,1024,4,29495769,11.4035
17660,128,32,128,64,1024,6,30237068,18.0445
17661,128,32,128,64,1024,8,30157330,135.458
17662,128,32,128,64,2048,4,29495769,12.3957
17663,128,32,128,128,64,2,30962873,7.09132
17664,128,32,128,128,64,4,30421938,7.62474
17665,128,32,128,128,64,6,31478569,8.44672
17666,128,32,128,128,64,8,30590884,9.61588
17667,128,32,128,128,128,4,29494669,7.7001
17668,128,32,128,128,128,6,29006842,8.58269
17669,128,32,128,128,128,8,30157236,9.83285
17670,128,32,128,128,256,4,29494669,7.84139
17671,128,32,128,128,256,6,29006842,12.0998
17672,128,32,128,128,256,8,30157236,17.1984
17673,128,32,128,128,512,4,29494669,10.2925
17674,128,32,128,128,512,6,29006842,13.0305
17675,128,32,128,128,512,8,30157236,18.9112
17676,128,32,128,128,1024,4,29494669,11.4243
17677,128,32,128,128,1024,6,29006842,18.0653
17678,128,32,128,128,1024,8,30157236,135.479
17679,128,32,128,128,2048,4,29494669,12.4166
17680,128,32,128,256,64,2,30962873,7.13102
17681,128,32,128,256,64,4,30421148,7.66443
17682,128,32,128,256,64,6,31478569,8.4864
17683,128,32,128,256,64,8,30590884,9.65554
17684,128,32,128,256,128,4,29494669,7.7399
17685,128,32,128,256,128,6,30237774,8.62247
17686,128,32,128,256,128,8,30155380,9.87262
17687,128,32,128,256,256,4,29494669,7.88129
17688,128,32,128,256,256,6,30237774,12.1397
17689,128,32,128,256,256,8,30155380,17.2383
17690,128,32,128,256,512,4,29494669,10.3324
17691,128,32,128,256,512,6,30237774,13.0705
17692,128,32,128,256,512,8,30155380,18.9512
17693,128,32,128,256,1024,4,29494669,11.4644
17694,128,32,128,256,1024,6,30237774,18.1053
17695,128,32,128,256,1024,8,30155380,135.519
17696,128,32,128,256,2048,4,29494669,12.4567
17697,128,32,128,512,64,2,30962873,8.80318
17698,128,32,128,512,64,4,30421148,9.3362
17699,128,32,128,512,64,6,31478569,10.1576
17700,128,32,128,512,64,8,30590884,11.3261
17701,128,32,128,512,128,4,29494669,9.41278
17702,128,32,128,512,128,6,30237774,10.2947
17703,128,32,128,512,128,8,30155380,11.5441
17704,128,32,128,512,256,4,29494669,9.55518
17705,128,32,128,512,256,6,30237774,13.8121
17706,128,32,128,512,256,8,30155380,18.9094
17707,128,32,128,512,512,4,29494669,12.0064
17708,128,32,128,512,512,6,30237774,14.7435
17709,128,32,128,512,512,8,30155380,20.6227
17710,128,32,128,512,1024,4,29494669,13.1385
17711,128,32,128,512,1024,6,30237774,19.7773
17712,128,32,128,512,1024,8,30155380,137.185
17713,128,32,128,512,2048,4,29494669,14.1313
17714,128,32,128,1024,64,2,30962873,9.02718
17715,128,32,128,1024,64,4,30421148,9.56016
17716,128,32,128,1024,64,6,31478569,10.3815
17717,128,32,128,1024,64,8,30590884,11.5499
17718,128,32,128,1024,128,4,29494669,9.63695
17719,128,32,128,1024,128,6,30237774,10.5188
17720,128,32,128,1024,128,8,30155380,11.7681
17721,128,32,128,1024,256,4,29494669,9.77954
17722,128,32,128,1024,256,6,30237774,14.0362
17723,128,32,128,1024,256,8,30155380,19.1334
17724,128,32,128,1024,512,4,29494669,12.2309
17725,128,32,128,1024,512,6,30237774,14.9678
17726,128,32,128,1024,512,8,30155380,20.8468
17727,128,32,128,1024,1024,4,29494669,13.3631
17728,128,32,128,1024,1024,6,30237774,20.0015
17729,128,32,128,1024,1024,8,30155380,137.409
17730,128,32,128,1024,2048,4,29494669,14.3559
17731,128,32,256,16,64,2,32379067,7.09286
17732,128,32,256,16,64,4,30412320,7.62628
17733,128,32,256,16,64,6,30810973,8.44826
17734,128,32,256,16,64,8,29744297,9.61741
17735,128,32,256,16,128,4,28970431,7.70165
17736,128,32,256,16,128,6,31611115,8.58424
17737,128,32,256,16,128,8,31906672,9.8344
17738,128,32,256,16,256,4,28970431,7.84295
17739,128,32,256,16,256,6,31611115,12.1014
17740,128,32,256,16,256,8,31906672,17.2
17741,128,32,256,16,512,4,28970431,10.294
17742,128,32,256,16,512,6,31611115,13.0321
17743,128,32,256,16,512,8,31906672,18.9128
17744,128,32,256,16,1024,4,28970431,11.4259
17745,128,32,256,16,1024,6,31611115,18.0669
17746,128,32,256,16,1024,8,31906672,135.481
17747,128,32,256,16,2048,4,28970431,12.4182
17748,128,32,256,64,64,2,30962873,7.11041
17749,128,32,256,64,64,4,30413582,7.64383
17750,128,32,256,64,64,6,31479331,8.4658
17751,128,32,256,64,64,8,30591290,9.63495
17752,128,32,256,64,128,4,29495771,7.71924
17753,128,32,256,64,128,6,30237068,8.60182
17754,128,32,256,64,128,8,30157328,9.85197
17755,128,32,256,64,256,4,29495769,7.86058
17756,128,32,256,64,256,6,30237068,12.119
17757,128,32,256,64,256,8,30157330,17.2176
17758,128,32,256,64,512,4,29495769,10.3117
17759,128,32,256,64,512,6,30237068,13.0498
17760,128,32,256,64,512,8,30157330,18.9304
17761,128,32,256,64,1024,4,29495769,11.4436
17762,128,32,256,64,1024,6,30237068,18.0845
17763,128,32,256,64,1024,8,30157330,135.498
17764,128,32,256,64,2048,4,29495769,12.4359
17765,128,32,256,128,64,2,30962873,7.13102
17766,128,32,256,128,64,4,30421938,7.66443
17767,128,32,256,128,64,6,31478569,8.4864
17768,128,32,256,128,64,8,30590884,9.65554
17769,128,32,256,128,128,4,29494669,7.7399
17770,128,32,256,128,128,6,29006842,8.62247
17771,128,32,256,128,128,8,30157236,9.87262
17772,128,32,256,128,256,4,29494669,7.88129
17773,128,32,256,128,256,6,29006842,12.1397
17774,128,32,256,128,256,8,30157236,17.2383
17775,128,32,256,128,512,4,29494669,10.3324
17776,128,32,256,128,512,6,29006842,13.0705
17777,128,32,256,128,512,8,30157236,18.9512
17778,128,32,256,128,1024,4,29494669,11.4644
17779,128,32,256,128,1024,6,29006842,18.1053
17780,128,32,256,128,1024,8,30157236,135.519
17781,128,32,256,128,2048,4,29494669,12.4567
17782,128,32,256,256,64,2,30962873,7.17072
17783,128,32,256,256,64,4,30421148,7.70412
17784,128,32,256,256,64,6,31478569,8.52608
17785,128,32,256,256,64,8,30590884,9.6952
17786,128,32,256,256,128,4,29494669,7.7797
17787,128,32,256,256,128,6,30237774,8.66226
17788,128,32,256,256,128,8,30155380,9.91238
17789,128,32,256,256,256,4,29494669,7.92118
17790,128,32,256,256,256,6,30237774,12.1795
17791,128,32,256,256,256,8,30155380,17.2781
17792,128,32,256,256,512,4,29494669,10.3724
17793,128,32,256,256,512,6,30237774,13.1105
17794,128,32,256,256,512,8,30155380,18.9911
17795,128,32,256,256,1024,4,29494669,11.5044
17796,128,32,256,256,1024,6,30237774,18.1453
17797,128,32,256,256,1024,8,30155380,135.559
17798,128,32,256,256,2048,4,29494669,12.4969
17799,128,32,256,512,64,2,30962873,8.84283
17800,128,32,256,512,64,4,30421148,9.37585
17801,128,32,256,512,64,6,31478569,10.1973
17802,128,32,256,512,64,8,30590884,11.3657
17803,128,32,256,512,128,4,29494669,9.45254
17804,128,32,256,512,128,6,30237774,10.3345
17805,128,32,256,512,128,8,30155380,11.5839
17806,128,32,256,512,256,4,29494669,9.59504
17807,128,32,256,512,256,6,30237774,13.8519
17808,128,32,256,512,256,8,30155380,18.9492
17809,128,32,256,512,512,4,29494669,12.0464
17810,128,32,256,512,512,6,30237774,14.7834
17811,128,32,256,512,512,8,30155380,20.6626
17812,128,32,256,512,1024,4,29494669,13.1786
17813,128,32,256,512,1024,6,30237774,19.8173
17814,128,32,256,512,1024,8,30155380,137.225
17815,128,32,256,512,2048,4,29494669,14.1714
17816,128,32,256,1024,64,2,30962873,9.06683
17817,128,32,256,1024,64,4,30421148,9.5998
17818,128,32,256,1024,64,6,31478569,10.4211
17819,128,32,256,1024,64,8,30590884,11.5895
17820,128,32,256,1024,128,4,29494669,9.6767
17821,128,32,256,1024,128,6,30237774,10.5586
17822,128,32,256,1024,128,8,30155380,11.8078
17823,128,32,256,1024,256,4,29494669,9.8194
17824,128,32,256,1024,256,6,30237774,14.0761
17825,128,32,256,1024,256,8,30155380,19.1732
17826,128,32,256,1024,512,4,29494669,12.2708
17827,128,32,256,1024,512,6,30237774,15.0077
17828,128,32,256,1024,512,8,30155380,20.8867
17829,128,32,256,1024,1024,4,29494669,13.4031
17830,128,32,256,1024,1024,6,30237774,20.0415
17831,128,32,256,1024,1024,8,30155380,137.449
17832,128,32,256,1024,2048,4,29494669,14.396
17833,128,32,512,16,64,2,32379067,8.76506
17834,128,32,512,16,64,4,30412320,9.29809
17835,128,32,512,16,64,6,30810973,10.1195
17836,128,32,512,16,64,8,29744297,11.288
17837,128,32,512,16,128,4,28970431,9.37457
17838,128,32,512,16,128,6,31611115,10.2565
17839,128,32,512,16,128,8,31906672,11.5059
17840,128,32,512,16,256,4,28970431,9.51688
17841,128,32,512,16,256,6,31611115,13.7738
17842,128,32,512,16,256,8,31906672,18.8711
17843,128,32,512,16,512,4,28970431,11.9681
17844,128,32,512,16,512,6,31611115,14.7052
17845,128,32,512,16,512,8,31906672,20.5843
17846,128,32,512,16,1024,4,28970431,13.1001
17847,128,32,512,16,1024,6,31611115,19.7389
17848,128,32,512,16,1024,8,31906672,137.147
17849,128,32,512,16,2048,4,28970431,14.0927
17850,128,32,512,64,64,2,30962873,8.78259
17851,128,32,512,64,64,4,30413582,9.31562
17852,128,32,512,64,64,6,31479331,10.137
17853,128,32,512,64,64,8,30591290,11.3055
17854,128,32,512,64,128,4,29495771,9.39214
17855,128,32,512,64,128,6,30237068,10.2741
17856,128,32,512,64,128,8,30157328,11.5235
17857,128,32,512,64,256,4,29495769,9.53449
17858,128,32,512,64,256,6,30237068,13.7914
17859,128,32,512,64,256,8,30157330,18.8887
17860,128,32,512,64,512,4,29495769,11.9857
17861,128,32,512,64,512,6,30237068,14.7228
17862,128,32,512,64,512,8,30157330,20.602
17863,128,32,512,64,1024,4,29495769,13.1178
17864,128,32,512,64,1024,6,30237068,19.7565
17865,128,32,512,64,1024,8,30157330,137.165
17866,128,32,512,64,2048,4,29495769,14.1105
17867,128,32,512,128,64,2,30962873,8.80318
17868,128,32,512,128,64,4,30421938,9.3362
17869,128,32,512,128,64,6,31478569,10.1576
17870,128,32,512,128,64,8,30590884,11.3261
17871,128,32,512,128,128,4,29494669,9.41278
17872,128,32,512,128,128,6,29006842,10.2947
17873,128,32,512,128,128,8,30157236,11.5441
17874,128,32,512,128,256,4,29494669,9.55518
17875,128,32,512,128,256,6,29006842,13.8121
17876,128,32,512,128,256,8,30157236,18.9094
17877,128,32,512,128,512,4,29494669,12.0064
17878,128,32,512,128,512,6,29006842,14.7435
17879,128,32,512,128,512,8,30157236,20.6227
17880,128,32,512,128,1024,4,29494669,13.1385
17881,128,32,512,128,1024,6,29006842,19.7773
17882,128,32,512,128,1024,8,30157236,137.185
17883,128,32,512,128,2048,4,29494669,14.1313
17884,128,32,512,256,64,2,30962873,8.84283
17885,128,32,512,256,64,4,30421148,9.37585
17886,128,32,512,256,64,6,31478569,10.1973
17887,128,32,512,256,64,8,30590884,11.3657
17888,128,32,512,256,128,4,29494669,9.45254
17889,128,32,512,256,128,6,30237774,10.3345
17890,128,32,512,256,128,8,30155380,11.5839
17891,128,32,512,256,256,4,29494669,9.59504
17892,128,32,512,256,256,6,30237774,13.8519
17893,128,32,512,256,256,8,30155380,18.9492
17894,128,32,512,256,512,4,29494669,12.0464
17895,128,32,512,256,512,6,30237774,14.7834
17896,128,32,512,256,512,8,30155380,20.6626
17897,128,32,512,256,1024,4,29494669,13.1786
17898,128,32,512,256,1024,6,30237774,19.8173
17899,128,32,512,256,1024,8,30155380,137.225
17900,128,32,512,256,2048,4,29494669,14.1714
17901,128,32,512,512,64,2,30962873,10.5131
17902,128,32,512,512,64,4,30421148,11.0458
17903,128,32,512,512,64,6,31478569,11.8668
17904,128,32,512,512,64,8,30590884,13.0347
17905,128,32,512,512,128,4,29494669,11.1236
17906,128,32,512,512,128,6,30237774,12.0051
17907,128,32,512,512,128,8,30155380,13.2538
17908,128,32,512,512,256,4,29494669,11.2672
17909,128,32,512,512,256,6,30237774,15.5228
17910,128,32,512,512,256,8,30155380,20.619
17911,128,32,512,512,512,4,29494669,13.7188
17912,128,32,512,512,512,6,30237774,16.4551
17913,128,32,512,512,512,8,30155380,22.3329
17914,128,32,512,512,1024,4,29494669,14.8514
17915,128,32,512,512,1024,6,30237774,21.4882
17916,128,32,512,512,1024,8,30155380,138.891
17917,128,32,512,512,2048,4,29494669,15.8447
17918,128,32,512,1024,64,2,30962873,10.7369
17919,128,32,512,1024,64,4,30421148,11.2696
17920,128,32,512,1024,64,6,31478569,12.0905
17921,128,32,512,1024,64,8,30590884,13.2583
17922,128,32,512,1024,128,4,29494669,11.3476
17923,128,32,512,1024,128,6,30237774,12.229
17924,128,32,512,1024,128,8,30155380,13.4776
17925,128,32,512,1024,256,4,29494669,11.4913
17926,128,32,512,1024,256,6,30237774,15.7468
17927,128,32,512,1024,256,8,30155380,20.8428
17928,128,32,512,1024,512,4,29494669,13.9431
17929,128,32,512,1024,512,6,30237774,16.6792
17930,128,32,512,1024,512,8,30155380,22.5568
17931,128,32,512,1024,1024,4,29494669,15.0757
17932,128,32,512,1024,1024,6,30237774,21.7123
17933,128,32,512,1024,1024,8,30155380,139.114
17934,128,32,512,1024,2048,4,29494669,16.0692
17935,128,32,1024,16,64,2,32379067,8.98907
17936,128,32,1024,16,64,4,30412320,9.52205
17937,128,32,1024,16,64,6,30810973,10.3434
17938,128,32,1024,16,64,8,29744297,11.5118
17939,128,32,1024,16,128,4,28970431,9.59874
17940,128,32,1024,16,128,6,31611115,10.4806
17941,128,32,1024,16,128,8,31906672,11.7299
17942,128,32,1024,16,256,4,28970431,9.74124
17943,128,32,1024,16,256,6,31611115,13.998
17944,128,32,1024,16,256,8,31906672,19.0951
17945,128,32,1024,16,512,4,28970431,12.1925
17946,128,32,1024,16,512,6,31611115,14.9295
17947,128,32,1024,16,512,8,31906672,20.8084
17948,128,32,1024,16,1024,4,28970431,13.3246
17949,128,32,1024,16,1024,6,31611115,19.9631
17950,128,32,1024,16,1024,8,31906672,137.37
17951,128,32,1024,16,2048,4,28970431,14.3174
17952,128,32,1024,64,64,2,30962873,9.0066
17953,128,32,1024,64,64,4,30413582,9.53958
17954,128,32,1024,64,64,6,31479331,10.3609
17955,128,32,1024,64,64,8,30591290,11.5293
17956,128,32,1024,64,128,4,29495771,9.61631
17957,128,32,1024,64,128,6,30237068,10.4982
17958,128,32,1024,64,128,8,30157328,11.7475
17959,128,32,1024,64,256,4,29495769,9.75885
17960,128,32,1024,64,256,6,30237068,14.0156
17961,128,32,1024,64,256,8,30157330,19.1127
17962,128,32,1024,64,512,4,29495769,12.2102
17963,128,32,1024,64,512,6,30237068,14.9471
17964,128,32,1024,64,512,8,30157330,20.8261
17965,128,32,1024,64,1024,4,29495769,13.3423
17966,128,32,1024,64,1024,6,30237068,19.9807
17967,128,32,1024,64,1024,8,30157330,137.388
17968,128,32,1024,64,2048,4,29495769,14.3351
17969,128,32,1024,128,64,2,30962873,9.02718
17970,128,32,1024,128,64,4,30421938,9.56016
17971,128,32,1024,128,64,6,31478569,10.3815
17972,128,32,1024,128,64,8,30590884,11.5499
17973,128,32,1024,128,128,4,29494669,9.63695
17974,128,32,1024,128,128,6,29006842,10.5188
17975,128,32,1024,128,128,8,30157236,11.7681
17976,128,32,1024,128,256,4,29494669,9.77954
17977,128,32,1024,128,256,6,29006842,14.0362
17978,128,32,1024,128,256,8,30157236,19.1334
17979,128,32,1024,128,512,4,29494669,12.2309
17980,128,32,1024,128,512,6,29006842,14.9678
17981,128,32,1024,128,512,8,30157236,20.8468
17982,128,32,1024,128,1024,4,29494669,13.3631
17983,128,32,1024,128,1024,6,29006842,20.0015
17984,128,32,1024,128,1024,8,30157236,137.409
17985,128,32,1024,128,2048,4,29494669,14.3559
17986,128,32,1024,256,64,2,30962873,9.06683
17987,128,32,1024,256,64,4,30421148,9.5998
17988,128,32,1024,256,64,6,31478569,10.4211
17989,128,32,1024,256,64,8,30590884,11.5895
17990,128,32,1024,256,128,4,29494669,9.6767
17991,128,32,1024,256,128,6,30237774,10.5586
17992,128,32,1024,256,128,8,30155380,11.8078
17993,128,32,1024,256,256,4,29494669,9.8194
17994,128,32,1024,256,256,6,30237774,14.0761
17995,128,32,1024,256,256,8,30155380,19.1732
17996,128,32,1024,256,512,4,29494669,12.2708
17997,128,32,1024,256,512,6,30237774,15.0077
17998,128,32,1024,256,512,8,30155380,20.8867
17999,128,32,1024,256,1024,4,29494669,13.4031
18000,128,32,1024,256,1024,6,30237774,20.0415
18001,128,32,1024,256,1024,8,30155380,137.449
18002,128,32,1024,256,2048,4,29494669,14.396
18003,128,32,1024,512,64,2,30962873,10.7369
18004,128,32,1024,512,64,4,30421148,11.2696
18005,128,32,1024,512,64,6,31478569,12.0905
18006,128,32,1024,512,64,8,30590884,13.2583
18007,128,32,1024,512,128,4,29494669,11.3476
18008,128,32,1024,512,128,6,30237774,12.229
18009,128,32,1024,512,128,8,30155380,13.4776
18010,128,32,1024,512,256,4,29494669,11.4913
18011,128,32,1024,512,256,6,30237774,15.7468
18012,128,32,1024,512,256,8,30155380,20.8428
18013,128,32,1024,512,512,4,29494669,13.9431
18014,128,32,1024,512,512,6,30237774,16.6792
18015,128,32,1024,512,512,8,30155380,22.5568
18016,128,32,1024,512,1024,4,29494669,15.0757
18017,128,32,1024,512,1024,6,30237774,21.7123
18018,128,32,1024,512,1024,8,30155380,139.114
18019,128,32,1024,512,2048,4,29494669,16.0692
18020,128,32,1024,1024,64,2,30962873,10.9606
